,Unnamed: 0,Open,High,Low,Close
56,56,0.2000000000000005,0.3999999999999995,0.2000000000000005,0.3999999999999995
57,57,0.3999999999999995,0.6000000000000005,0.3999999999999995,0.6000000000000005
58,58,0.6000000000000005,0.7999999999999994,0.6000000000000005,0.7999999999999994
59,59,0.7999999999999994,0.9999999999999983,0.7999999999999994,0.9999999999999983
60,60,0.9999999999999983,1.2,0.9999999999999983,1.2
61,61,1.2,1.400000000000001,1.2,1.400000000000001
62,62,1.400000000000001,1.600000000000002,1.400000000000001,1.600000000000002
63,63,1.600000000000002,1.800000000000001,1.600000000000002,1.800000000000001
64,64,1.800000000000001,2.0,1.800000000000001,2.0
65,65,2.0,2.0,1.799999999999997,1.799999999999997
66,66,1.799999999999997,1.799999999999997,1.600000000000003,1.600000000000003
67,67,1.600000000000003,1.600000000000003,1.399999999999999,1.399999999999999
68,68,1.399999999999999,1.399999999999999,1.200000000000001,1.200000000000001
69,69,1.200000000000001,1.200000000000001,0.9999999999999996,0.9999999999999996
70,70,0.9999999999999996,0.9999999999999996,0.7999999999999984,0.7999999999999984
71,71,0.7999999999999984,0.7999999999999984,0.6000000000000019,0.6000000000000019
72,72,0.6000000000000019,0.6000000000000019,0.3999999999999984,0.3999999999999984
73,73,0.3999999999999984,0.3999999999999984,0.1999999999999995,0.1999999999999995
74,74,0.1999999999999995,0.1999999999999995,0.0,0.0
75,75,0.0,0.2000000000000025,0.0,0.2000000000000025
76,76,0.2000000000000025,0.399999999999997,0.2000000000000025,0.399999999999997
77,77,0.399999999999997,0.6000000000000004,0.399999999999997,0.6000000000000004
78,78,0.6000000000000004,0.7999999999999993,0.6000000000000004,0.7999999999999993
79,79,0.7999999999999993,0.9999999999999981,0.7999999999999993,0.9999999999999981
80,80,0.9999999999999981,1.199999999999999,0.9999999999999981,1.199999999999999
81,81,1.199999999999999,1.4,1.199999999999999,1.4
82,82,1.4,1.600000000000001,1.4,1.600000000000001
83,83,1.600000000000001,1.8,1.600000000000001,1.8
84,84,1.8,2.0,1.8,2.0
85,85,2.0,2.0,1.800000000000002,1.800000000000002
86,86,1.800000000000002,1.800000000000002,1.599999999999999,1.599999999999999
87,87,1.599999999999999,1.599999999999999,1.399999999999997,1.399999999999997
88,88,1.399999999999997,1.399999999999997,1.200000000000001,1.200000000000001
89,89,1.200000000000001,1.200000000000001,0.9999999999999997,0.9999999999999997
90,90,0.9999999999999997,0.9999999999999997,0.8000000000000032,0.8000000000000032
91,91,0.8000000000000032,0.8000000000000032,0.5999999999999974,0.5999999999999974
92,92,0.5999999999999974,0.5999999999999974,0.4000000000000008,0.4000000000000008
93,93,0.4000000000000008,0.4000000000000008,0.1999999999999995,0.1999999999999995
94,94,0.1999999999999995,0.1999999999999995,0.0,0.0
95,95,0.0,0.2000000000000025,0.0,0.2000000000000025
96,96,0.2000000000000025,0.3999999999999991,0.2000000000000025,0.3999999999999991
97,97,0.3999999999999991,0.6000000000000003,0.3999999999999991,0.6000000000000003
98,98,0.6000000000000003,0.8000000000000014,0.6000000000000003,0.8000000000000014
99,99,0.8000000000000014,0.999999999999998,0.8000000000000014,0.999999999999998
100,100,0.999999999999998,1.200000000000004,0.999999999999998,1.200000000000004
101,101,1.200000000000004,1.4,1.200000000000004,1.4
102,102,1.4,1.600000000000001,1.4,1.600000000000001
103,103,1.600000000000001,1.799999999999998,1.600000000000001,1.799999999999998
104,104,1.799999999999998,2.0,1.799999999999998,2.0
105,105,2.0,2.0,1.8,1.8
106,106,1.8,1.8,1.599999999999999,1.599999999999999
107,107,1.599999999999999,1.599999999999999,1.399999999999998,1.399999999999998
108,108,1.399999999999998,1.399999999999998,1.200000000000001,1.200000000000001
109,109,1.200000000000001,1.200000000000001,0.9999999999999999,0.9999999999999999
110,110,0.9999999999999999,0.9999999999999999,0.7999999999999987,0.7999999999999987
111,111,0.7999999999999987,0.7999999999999987,0.5999999999999976,0.5999999999999976
112,112,0.5999999999999976,0.5999999999999976,0.4000000000000009,0.4000000000000009
113,113,0.4000000000000009,0.4000000000000009,0.1999999999999998,0.1999999999999998
114,114,0.1999999999999998,0.1999999999999998,0.0,0.0
115,115,0.0,0.2000000000000023,0.0,0.2000000000000023
116,116,0.2000000000000023,0.399999999999999,0.2000000000000023,0.399999999999999
117,117,0.399999999999999,0.6000000000000001,0.399999999999999,0.6000000000000001
118,118,0.6000000000000001,0.8000000000000012,0.6000000000000001,0.8000000000000012
119,119,0.8000000000000012,0.9999999999999978,0.8000000000000012,0.9999999999999978
120,120,0.9999999999999978,1.200000000000004,0.9999999999999978,1.200000000000004
121,121,1.200000000000004,1.4,1.200000000000004,1.4
122,122,1.4,1.600000000000001,1.4,1.600000000000001
123,123,1.600000000000001,1.799999999999998,1.600000000000001,1.799999999999998
124,124,1.799999999999998,2.0,1.799999999999998,2.0
125,125,2.0,2.0,1.8,1.8
126,126,1.8,1.8,1.599999999999999,1.599999999999999
127,127,1.599999999999999,1.599999999999999,1.399999999999998,1.399999999999998
128,128,1.399999999999998,1.399999999999998,1.200000000000001,1.200000000000001
129,129,1.200000000000001,1.200000000000001,1.0,1.0
130,130,1.0,1.0,0.7999999999999988,0.7999999999999988
131,131,0.7999999999999988,0.7999999999999988,0.5999999999999976,0.5999999999999976
132,132,0.5999999999999976,0.5999999999999976,0.4000000000000011,0.4000000000000011
133,133,0.4000000000000011,0.4000000000000011,0.2,0.2
134,134,0.2,0.2,0.0,0.0
135,135,0.0,0.2000000000000021,0.0,0.2000000000000021
136,136,0.2000000000000021,0.3999999999999988,0.2000000000000021,0.3999999999999988
137,137,0.3999999999999988,0.5999999999999999,0.3999999999999988,0.5999999999999999
138,138,0.5999999999999999,0.800000000000001,0.5999999999999999,0.800000000000001
139,139,0.800000000000001,0.9999999999999977,0.800000000000001,0.9999999999999977
140,140,0.9999999999999977,1.200000000000003,0.9999999999999977,1.200000000000003
141,141,1.200000000000003,1.4,1.200000000000003,1.4
142,142,1.4,1.600000000000001,1.4,1.600000000000001
143,143,1.600000000000001,1.799999999999998,1.600000000000001,1.799999999999998
144,144,1.799999999999998,2.0,1.799999999999998,2.0
145,145,2.0,2.0,1.8,1.8
146,146,1.8,1.8,1.599999999999995,1.599999999999995
147,147,1.599999999999995,1.599999999999995,1.399999999999998,1.399999999999998
148,148,1.399999999999998,1.399999999999998,1.200000000000006,1.200000000000006
149,149,1.200000000000006,1.200000000000006,1.0,1.0
150,150,1.0,1.0,0.799999999999999,0.799999999999999
151,151,0.799999999999999,0.799999999999999,0.5999999999999934,0.5999999999999934
152,152,0.5999999999999934,0.5999999999999934,0.4000000000000012,0.4000000000000012
153,153,0.4000000000000012,0.4000000000000012,0.2000000000000046,0.2000000000000046
154,154,0.2000000000000046,0.2000000000000046,0.0,0.0
155,155,0.0,0.2000000000000021,0.0,0.2000000000000021
156,156,0.2000000000000021,0.4000000000000031,0.2000000000000021,0.4000000000000031
157,157,0.4000000000000031,0.5999999999999998,0.4000000000000031,0.5999999999999998
158,158,0.5999999999999998,0.7999999999999964,0.5999999999999998,0.7999999999999964
159,159,0.7999999999999964,0.9999999999999976,0.7999999999999964,0.9999999999999976
160,160,0.9999999999999976,1.200000000000003,0.9999999999999976,1.200000000000003
161,161,1.200000000000003,1.399999999999995,1.200000000000003,1.399999999999995
162,162,1.399999999999995,1.600000000000001,1.399999999999995,1.600000000000001
163,163,1.600000000000001,1.800000000000002,1.600000000000001,1.800000000000002
164,164,1.800000000000002,2.0,1.800000000000002,2.0
165,165,2.0,2.0,1.8,1.8
166,166,1.8,1.8,1.600000000000004,1.600000000000004
167,167,1.600000000000004,1.600000000000004,1.399999999999998,1.399999999999998
168,168,1.399999999999998,1.399999999999998,1.199999999999997,1.199999999999997
169,169,1.199999999999997,1.199999999999997,1.0,1.0
170,170,1.0,1.0,0.7999999999999992,0.7999999999999992
171,171,0.7999999999999992,0.7999999999999992,0.6000000000000025,0.6000000000000025
172,172,0.6000000000000025,0.6000000000000025,0.4000000000000014,0.4000000000000014
173,173,0.4000000000000014,0.4000000000000014,0.1999999999999957,0.1999999999999957
174,174,0.1999999999999957,0.1999999999999957,0.0,0.0
175,175,0.0,0.2000000000000018,0.0,0.2000000000000018
176,176,0.2000000000000018,0.3999999999999985,0.2000000000000018,0.3999999999999985
177,177,0.3999999999999985,0.5999999999999996,0.3999999999999985,0.5999999999999996
178,178,0.5999999999999996,0.8000000000000007,0.5999999999999996,0.8000000000000007
179,179,0.8000000000000007,0.9999999999999973,0.8000000000000007,0.9999999999999973
180,180,0.9999999999999973,1.200000000000003,0.9999999999999973,1.200000000000003
181,181,1.200000000000003,1.399999999999995,1.200000000000003,1.399999999999995
182,182,1.399999999999995,1.600000000000001,1.399999999999995,1.600000000000001
183,183,1.600000000000001,1.800000000000002,1.600000000000001,1.800000000000002
184,184,1.800000000000002,2.0,1.800000000000002,2.0
185,185,2.0,2.0,1.8,1.8
186,186,1.8,1.8,1.600000000000004,1.600000000000004
187,187,1.600000000000004,1.600000000000004,1.399999999999998,1.399999999999998
188,188,1.399999999999998,1.399999999999998,1.199999999999997,1.199999999999997
189,189,1.199999999999997,1.199999999999997,1.000000000000005,1.000000000000005
190,190,1.000000000000005,1.000000000000005,0.7999999999999948,0.7999999999999948
191,191,0.7999999999999948,0.7999999999999948,0.5999999999999936,0.5999999999999936
192,192,0.5999999999999936,0.5999999999999936,0.4000000000000016,0.4000000000000016
193,193,0.4000000000000016,0.4000000000000016,0.2000000000000005,0.2000000000000005
194,194,0.2000000000000005,0.2000000000000005,0.0,0.0
195,195,0.0,0.2000000000000017,0.0,0.2000000000000017
196,196,0.2000000000000017,0.4000000000000028,0.2000000000000017,0.4000000000000028
197,197,0.4000000000000028,0.600000000000004,0.4000000000000028,0.600000000000004
198,198,0.600000000000004,0.8000000000000052,0.600000000000004,0.8000000000000052
199,199,0.8000000000000052,0.9999999999999972,0.8000000000000052,0.9999999999999972
200,200,0.9999999999999972,1.199999999999998,0.9999999999999972,1.199999999999998
201,201,1.199999999999998,1.400000000000009,1.199999999999998,1.400000000000009
202,202,1.400000000000009,1.600000000000001,1.400000000000009,1.600000000000001
203,203,1.600000000000001,1.800000000000002,1.600000000000001,1.800000000000002
204,204,1.800000000000002,2.0,1.800000000000002,2.0
205,205,2.0,2.0,1.799999999999996,1.799999999999996
206,206,1.799999999999996,1.799999999999996,1.599999999999995,1.599999999999995
207,207,1.599999999999995,1.599999999999995,1.400000000000003,1.400000000000003
208,208,1.400000000000003,1.400000000000003,1.200000000000002,1.200000000000002
209,209,1.200000000000002,1.200000000000002,1.000000000000001,1.000000000000001
210,210,1.000000000000001,1.000000000000001,0.7999999999999995,0.7999999999999995
211,211,0.7999999999999995,0.7999999999999995,0.5999999999999984,0.5999999999999984
212,212,0.5999999999999984,0.5999999999999984,0.3999999999999971,0.3999999999999971
213,213,0.3999999999999971,0.3999999999999971,0.1999999999999962,0.1999999999999962
214,214,0.1999999999999962,0.1999999999999962,0.0,0.0
215,215,0.0,0.199999999999997,0.0,0.199999999999997
216,216,0.199999999999997,0.4000000000000071,0.199999999999997,0.4000000000000071
217,217,0.4000000000000071,0.5999999999999993,0.4000000000000071,0.5999999999999993
218,218,0.5999999999999993,0.8000000000000005,0.5999999999999993,0.8000000000000005
219,219,0.8000000000000005,1.000000000000002,0.8000000000000005,1.000000000000002
220,220,1.000000000000002,1.200000000000003,1.000000000000002,1.200000000000003
221,221,1.200000000000003,1.400000000000004,1.200000000000003,1.400000000000004
222,222,1.400000000000004,1.599999999999996,1.400000000000004,1.599999999999996
223,223,1.599999999999996,1.800000000000006,1.599999999999996,1.800000000000006
224,224,1.800000000000006,2.0,1.800000000000006,2.0
225,225,2.0,2.0,1.800000000000001,1.800000000000001
226,226,1.800000000000001,1.800000000000001,1.6,1.6
227,227,1.6,1.6,1.399999999999999,1.399999999999999
228,228,1.399999999999999,1.399999999999999,1.199999999999998,1.199999999999998
229,229,1.199999999999998,1.199999999999998,1.000000000000005,1.000000000000005
230,230,1.000000000000005,1.000000000000005,0.7999999999999952,0.7999999999999952
231,231,0.7999999999999952,0.7999999999999952,0.5999999999999941,0.5999999999999941
232,232,0.5999999999999941,0.5999999999999941,0.4000000000000018,0.4000000000000018
233,233,0.4000000000000018,0.4000000000000018,0.2000000000000007,0.2000000000000007
234,234,0.2000000000000007,0.2000000000000007,0.0,0.0
235,235,0.0,0.2000000000000014,0.0,0.2000000000000014
236,236,0.2000000000000014,0.4000000000000026,0.2000000000000014,0.4000000000000026
237,237,0.4000000000000026,0.6000000000000036,0.4000000000000026,0.6000000000000036
238,238,0.6000000000000036,0.8000000000000048,0.6000000000000036,0.8000000000000048
239,239,0.8000000000000048,0.9999999999999969,0.8000000000000048,0.9999999999999969
240,240,0.9999999999999969,1.199999999999998,0.9999999999999969,1.199999999999998
241,241,1.199999999999998,1.400000000000008,1.199999999999998,1.400000000000008
242,242,1.400000000000008,1.6,1.400000000000008,1.6
243,243,1.6,1.800000000000001,1.6,1.800000000000001
244,244,1.800000000000001,2.0,1.800000000000001,2.0
245,245,2.0,2.0,1.799999999999996,1.799999999999996
246,246,1.799999999999996,1.799999999999996,1.599999999999995,1.599999999999995
247,247,1.599999999999995,1.599999999999995,1.400000000000003,1.400000000000003
248,248,1.400000000000003,1.400000000000003,1.200000000000002,1.200000000000002
249,249,1.200000000000002,1.200000000000002,1.000000000000001,1.000000000000001
250,250,1.000000000000001,1.000000000000001,0.7999999999999998,0.7999999999999998
251,251,0.7999999999999998,0.7999999999999998,0.5999999999999986,0.5999999999999986
252,252,0.5999999999999986,0.5999999999999986,0.3999999999999975,0.3999999999999975
253,253,0.3999999999999975,0.3999999999999975,0.1999999999999963,0.1999999999999963
254,254,0.1999999999999963,0.1999999999999963,0.0,0.0
255,255,0.0,0.1999999999999966,0.0,0.1999999999999966
256,256,0.1999999999999966,0.4000000000000069,0.1999999999999966,0.4000000000000069
257,257,0.4000000000000069,0.599999999999999,0.4000000000000069,0.599999999999999
258,258,0.599999999999999,0.8,0.599999999999999,0.8
259,259,0.8,1.000000000000001,0.8,1.000000000000001
260,260,1.000000000000001,1.200000000000002,1.000000000000001,1.200000000000002
261,261,1.200000000000002,1.400000000000003,1.200000000000002,1.400000000000003
262,262,1.400000000000003,1.599999999999996,1.400000000000003,1.599999999999996
263,263,1.599999999999996,1.800000000000006,1.599999999999996,1.800000000000006
264,264,1.800000000000006,2.0,1.800000000000006,2.0
265,265,2.0,2.0,1.800000000000001,1.800000000000001
266,266,1.800000000000001,1.800000000000001,1.6,1.6
267,267,1.6,1.6,1.399999999999999,1.399999999999999
268,268,1.399999999999999,1.399999999999999,1.199999999999998,1.199999999999998
269,269,1.199999999999998,1.199999999999998,1.000000000000006,1.000000000000006
270,270,1.000000000000006,1.000000000000006,0.7999999999999954,0.7999999999999954
271,271,0.7999999999999954,0.7999999999999954,0.5999999999999943,0.5999999999999943
272,272,0.5999999999999943,0.5999999999999943,0.4000000000000022,0.4000000000000022
273,273,0.4000000000000022,0.4000000000000022,0.2000000000000011,0.2000000000000011
274,274,0.2000000000000011,0.2000000000000011,0.0,0.0
275,275,0.0,0.2000000000000011,0.0,0.2000000000000011
276,276,0.2000000000000011,0.4000000000000022,0.2000000000000011,0.4000000000000022
277,277,0.4000000000000022,0.6000000000000034,0.4000000000000022,0.6000000000000034
278,278,0.6000000000000034,0.8000000000000045,0.6000000000000034,0.8000000000000045
279,279,0.8000000000000045,0.9999999999999966,0.8000000000000045,0.9999999999999966
280,280,0.9999999999999966,1.199999999999998,0.9999999999999966,1.199999999999998
281,281,1.199999999999998,1.400000000000008,1.199999999999998,1.400000000000008
282,282,1.400000000000008,1.6,1.400000000000008,1.6
283,283,1.6,1.800000000000001,1.6,1.800000000000001
284,284,1.800000000000001,2.0,1.800000000000001,2.0
285,285,2.0,2.0,1.799999999999997,1.799999999999997
286,286,1.799999999999997,1.799999999999997,1.599999999999996,1.599999999999996
287,287,1.599999999999996,1.599999999999996,1.400000000000003,1.400000000000003
288,288,1.400000000000003,1.400000000000003,1.200000000000002,1.200000000000002
289,289,1.200000000000002,1.200000000000002,1.000000000000001,1.000000000000001
290,290,1.000000000000001,1.000000000000001,0.8,0.8
291,291,0.8,0.8,0.599999999999999,0.599999999999999
292,292,0.599999999999999,0.599999999999999,0.3999999999999979,0.3999999999999979
293,293,0.3999999999999979,0.3999999999999979,0.1999999999999966,0.1999999999999966
294,294,0.1999999999999966,0.1999999999999966,0.0,0.0
295,295,0.0,0.1999999999999963,0.0,0.1999999999999963
296,296,0.1999999999999963,0.4000000000000066,0.1999999999999963,0.4000000000000066
297,297,0.4000000000000066,0.5999999999999986,0.4000000000000066,0.5999999999999986
298,298,0.5999999999999986,0.7999999999999998,0.5999999999999986,0.7999999999999998
299,299,0.7999999999999998,1.000000000000001,0.7999999999999998,1.000000000000001
300,300,1.000000000000001,1.200000000000002,1.000000000000001,1.200000000000002
301,301,1.200000000000002,1.400000000000003,1.200000000000002,1.400000000000003
302,302,1.400000000000003,1.599999999999995,1.400000000000003,1.599999999999995
303,303,1.599999999999995,1.800000000000005,1.599999999999995,1.800000000000005
304,304,1.800000000000005,2.0,1.800000000000005,2.0
305,305,2.0,2.0,1.800000000000001,1.800000000000001
306,306,1.800000000000001,1.800000000000001,1.6,1.6
307,307,1.6,1.6,1.400000000000008,1.400000000000008
308,308,1.400000000000008,1.400000000000008,1.199999999999989,1.199999999999989
309,309,1.199999999999989,1.199999999999989,1.000000000000006,1.000000000000006
310,310,1.000000000000006,1.000000000000006,0.7999999999999957,0.7999999999999957
311,311,0.7999999999999957,0.7999999999999957,0.5999999999999945,0.5999999999999945
312,312,0.5999999999999945,0.5999999999999945,0.4000000000000116,0.4000000000000116
313,313,0.4000000000000116,0.4000000000000116,0.1999999999999922,0.1999999999999922
314,314,0.1999999999999922,0.1999999999999922,0.0,0.0
315,315,0.0,0.2000000000000007,0.0,0.2000000000000007
316,316,0.2000000000000007,0.4000000000000018,0.2000000000000007,0.4000000000000018
317,317,0.4000000000000018,0.5999999999999941,0.4000000000000018,0.5999999999999941
318,318,0.5999999999999941,0.8000000000000131,0.5999999999999941,0.8000000000000131
319,319,0.8000000000000131,0.9999999999999962,0.8000000000000131,0.9999999999999962
320,320,0.9999999999999962,1.199999999999998,0.9999999999999962,1.199999999999998
321,321,1.199999999999998,1.400000000000007,1.199999999999998,1.400000000000007
322,322,1.400000000000007,1.600000000000009,1.400000000000007,1.600000000000009
323,323,1.600000000000009,1.799999999999992,1.600000000000009,1.799999999999992
324,324,1.799999999999992,2.0,1.799999999999992,2.0
325,325,2.0,2.0,1.799999999999997,1.799999999999997
326,326,1.799999999999997,1.799999999999997,1.599999999999996,1.599999999999996
327,327,1.599999999999996,1.599999999999996,1.399999999999995,1.399999999999995
328,328,1.399999999999995,1.399999999999995,1.200000000000003,1.200000000000003
329,329,1.200000000000003,1.200000000000003,1.000000000000002,1.000000000000002
330,330,1.000000000000002,1.000000000000002,0.8000000000000005,0.8000000000000005
331,331,0.8000000000000005,0.8000000000000005,0.5999999999999993,0.5999999999999993
332,332,0.5999999999999993,0.5999999999999993,0.3999999999999981,0.3999999999999981
333,333,0.3999999999999981,0.3999999999999981,0.200000000000006,0.200000000000006
334,334,0.200000000000006,0.200000000000006,0.0,0.0
335,335,0.0,0.1999999999999962,0.0,0.1999999999999962
336,336,0.1999999999999962,0.4000000000000064,0.1999999999999962,0.4000000000000064
337,337,0.4000000000000064,0.6000000000000074,0.4000000000000064,0.6000000000000074
338,338,0.6000000000000074,0.7999999999999905,0.6000000000000074,0.7999999999999905
339,339,0.7999999999999905,1.000000000000001,0.7999999999999905,1.000000000000001
340,340,1.000000000000001,1.200000000000002,1.000000000000001,1.200000000000002
341,341,1.200000000000002,1.400000000000003,1.200000000000002,1.400000000000003
342,342,1.400000000000003,1.600000000000004,1.400000000000003,1.600000000000004
343,343,1.600000000000004,1.799999999999996,1.600000000000004,1.799999999999996
344,344,1.799999999999996,2.0,1.799999999999996,2.0
345,345,2.0,2.0,1.800000000000002,1.800000000000002
346,346,1.800000000000002,1.800000000000002,1.600000000000001,1.600000000000001
347,347,1.600000000000001,1.600000000000001,1.39999999999999,1.39999999999999
348,348,1.39999999999999,1.39999999999999,1.200000000000007,1.200000000000007
349,349,1.200000000000007,1.200000000000007,1.000000000000006,1.000000000000006
350,350,1.000000000000006,1.000000000000006,0.799999999999996,0.799999999999996
351,351,0.799999999999996,0.799999999999996,0.599999999999995,0.599999999999995
352,352,0.599999999999995,0.599999999999995,0.3999999999999938,0.3999999999999938
353,353,0.3999999999999938,0.3999999999999938,0.2000000000000017,0.2000000000000017
354,354,0.2000000000000017,0.2000000000000017,0.0,0.0
355,355,0.0,0.2000000000000005,0.0,0.2000000000000005
356,356,0.2000000000000005,0.4000000000000016,0.2000000000000005,0.4000000000000016
357,357,0.4000000000000016,0.6000000000000028,0.4000000000000016,0.6000000000000028
358,358,0.6000000000000028,0.7999999999999948,0.6000000000000028,0.7999999999999948
359,359,0.7999999999999948,0.9999999999999959,0.7999999999999948,0.9999999999999959
360,360,0.9999999999999959,1.199999999999997,0.9999999999999959,1.199999999999997
361,361,1.199999999999997,1.400000000000007,1.199999999999997,1.400000000000007
362,362,1.400000000000007,1.600000000000008,1.400000000000007,1.600000000000008
363,363,1.600000000000008,1.799999999999991,1.600000000000008,1.799999999999991
364,364,1.799999999999991,2.0,1.799999999999991,2.0
365,365,2.0,2.0,1.799999999999998,1.799999999999998
366,366,1.799999999999998,1.799999999999998,1.599999999999996,1.599999999999996
367,367,1.599999999999996,1.599999999999996,1.399999999999995,1.399999999999995
368,368,1.399999999999995,1.399999999999995,1.200000000000003,1.200000000000003
369,369,1.200000000000003,1.200000000000003,1.000000000000002,1.000000000000002
370,370,1.000000000000002,1.000000000000002,0.8000000000000007,0.8000000000000007
371,371,0.8000000000000007,0.8000000000000007,0.5999999999999996,0.5999999999999996
372,372,0.5999999999999996,0.5999999999999996,0.3999999999999985,0.3999999999999985
373,373,0.3999999999999985,0.3999999999999985,0.2000000000000065,0.2000000000000065
374,374,0.2000000000000065,0.2000000000000065,0.0,0.0
375,375,0.0,0.1999999999999957,0.0,0.1999999999999957
376,376,0.1999999999999957,0.4000000000000059,0.1999999999999957,0.4000000000000059
377,377,0.4000000000000059,0.6000000000000072,0.4000000000000059,0.6000000000000072
378,378,0.6000000000000072,0.7999999999999902,0.6000000000000072,0.7999999999999902
379,379,0.7999999999999902,1.0,0.7999999999999902,1.0
380,380,1.0,1.200000000000002,1.0,1.200000000000002
381,381,1.200000000000002,1.400000000000003,1.200000000000002,1.400000000000003
382,382,1.400000000000003,1.600000000000004,1.400000000000003,1.600000000000004
383,383,1.600000000000004,1.800000000000005,1.600000000000004,1.800000000000005
384,384,1.800000000000005,2.0,1.800000000000005,2.0
385,385,2.0,2.0,1.800000000000002,1.800000000000002
386,386,1.800000000000002,1.800000000000002,1.600000000000001,1.600000000000001
387,387,1.600000000000001,1.600000000000001,1.399999999999991,1.399999999999991
388,388,1.399999999999991,1.399999999999991,1.19999999999999,1.19999999999999
389,389,1.19999999999999,1.19999999999999,1.000000000000006,1.000000000000006
390,390,1.000000000000006,1.000000000000006,0.7999999999999964,0.7999999999999964
391,391,0.7999999999999964,0.7999999999999964,0.5999999999999952,0.5999999999999952
392,392,0.5999999999999952,0.5999999999999952,0.3999999999999941,0.3999999999999941
393,393,0.3999999999999941,0.3999999999999941,0.199999999999984,0.199999999999984
394,394,0.199999999999984,0.199999999999984,0.0,0.0
395,395,0.0,0.2,0.0,0.2
396,396,0.2,0.4000000000000103,0.2,0.4000000000000103
397,397,0.4000000000000103,0.6000000000000024,0.4000000000000103,0.6000000000000024
398,398,0.6000000000000024,0.8000000000000126,0.6000000000000024,0.8000000000000126
399,399,0.8000000000000126,1.000000000000005,0.8000000000000126,1.000000000000005
400,400,1.000000000000005,1.199999999999997,1.000000000000005,1.199999999999997
401,401,1.199999999999997,1.400000000000007,1.199999999999997,1.400000000000007
402,402,1.400000000000007,1.599999999999999,1.400000000000007,1.599999999999999
403,403,1.599999999999999,1.800000000000009,1.599999999999999,1.800000000000009
